시/도,구,단지명,URL,입주일자,세대수,최고가,최저가(22년이후),최저가(2개월이내),매물최저가,최저비율,매물개수,80%이하rur개수,전세매물최고,전세가율,전세매물최저,전세매물개수
경기도,하남시,미사강변사랑으로부영아파트(소형),https://new.land.naver.com/complexes/132188,2017.10.31.,"1,104세대(10동)",9억,0,0,7억4천,-17,12건,0건,,,,
경기도,하남시,하남힐즈파크푸르지오2단지(소형),https://new.land.naver.com/complexes/114092,2018.09.28.,456세대(7동),8억8천,6억,6억8천,6억6천,-25,14건,9건,4억6천,59,4억2천,3건
경기도,하남시,벽산블루밍(국평),https://new.land.naver.com/complexes/11038,2007.04.30.,696세대(9동),8억8천,6억8천,6억8천,6억5천,-26,21건,6건,5억,59,4억8천,5건
경기도,하남시,벽산블루밍(소형),https://new.land.naver.com/complexes/11038,2007.04.30.,696세대(9동),7억7천500,5억3천,0,6억1천,-21,10건,2건,4억3천,61,4억3천,2건
경기도,화성시,동탄역롯데캐슬(국평),https://new.land.naver.com/complexes/119652,2021.06.29.,940세대(4동),16억2천,14억,0,15억8천,-2,18건,0건,7억,39,6억8천,2건
경기도,화성시,더샵센트럴시티(국평),https://new.land.naver.com/complexes/106558,2015.09.,874세대(8동),14억8천,10억,0,12억,-18,17건,0건,5억,33,5억,1건
경기도,화성시,동탄역린스트라우스(국평),https://new.land.naver.com/complexes/110527,2018.09.06.,617세대(3동),14억5천,8억6천,0,11억7천,-19,26건,0건,5억2천,39,5억,3건
경기도,화성시,동탄역시범금강펜테리움센트럴파크3(국평),,2017.06.29.,252세대(5동),11억7천300,9억3천,11억2천,11억5천,-1,4건,0건,,,,
경기도,화성시,동탄역예미지시그너스(국평),https://new.land.naver.com/complexes/122159,2021.10.,498세대(3동),12억1천500,11억,11억5천,11억2천,-7,20건,0건,6억,40,3억,10건
경기도,화성시,동탄역 시범우남퍼스트빌아파트(국평),https://new.land.naver.com/complexes/105405,2015.02.12.,"1,442세대(16동)",14억4천,8억7천500,10억5천,11억,-23,44건,8건,6억,43,4억3천,12건
경기도,화성시,동탄역유림노르웨이숲(국평),https://new.land.naver.com/complexes/128134,2021.11.,"312세대(민간임대 7세대 포함, 총2동)",12억5천,6억6천450,0,10억8천,-13,8건,0건,5억5천,39,4억5천,4건
경기도,화성시,동탄역 시범한화 꿈에그린 프레스티지(국평),https://new.land.naver.com/complexes/106031,2015.09.25.,"1,817세대(25동)",14억5천,8억3천,10억5천,10억7천,-26,61건,4건,6억,40,5억,8건
경기도,화성시,동탄역 반도유보라 아이비파크5.0(국평),https://new.land.naver.com/complexes/109931,2017.09.14.,545세대(5동),10억2천,9억,10억2천,10억3천,0,8건,0건,4억3천,36,4억,3건
경기도,화성시,동탄역 반도유보라 아이비파크6.0(국평),https://new.land.naver.com/complexes/109932,2017.09.14.,532세대(6동),12억7천,9억,10억5천,10억1천,-20,17건,2건,4억5천,35,3억,8건
경기도,화성시,동탄역시범대원칸타빌아파트(국평),https://new.land.naver.com/complexes/106155,2015.03.30.,498세대(9동),13억1천500,7억9천,10억1천500,9억9천,-24,35건,4건,5억5천,44,5억,8건
경기도,화성시,시범반도유보라아이비파크4.0(국평),https://new.land.naver.com/complexes/109208,2018.01.29.,740세대(6동),12억5천,7억4천,9억3천,9억5천,-24,34건,12건,5억7천,42,5억4천,3건
경기도,화성시,동탄역시범리슈빌아파트(국평),https://new.land.naver.com/complexes/106154,2015.01.29.,656세대(15동),12억4천800,7억4천,9억7천,9억5천,-23,28건,3건,5억1천,44,4억5천,5건
경기도,화성시,동탄역센트럴예미지(국평),https://new.land.naver.com/complexes/110026,2017.09.27.,451세대(5동),10억2천,7억,0,9억3천,-8,3건,0건,,,,
경기도,화성시,동탄역동원로얄듀크비스타3차(국평),https://new.land.naver.com/complexes/116776,2020.02.26.,278세대(3동),9억6천,6억8천,8억7천,8억9천800,-6,16건,0건,4억4천,34,3억9천,5건
경기도,화성시,동탄역시범반도유보라아이비파크1.0(국평),https://new.land.naver.com/complexes/106690,2015.12.22.,904세대(12동),10억8천,6억9천,8억6천,8억9천,-17,31건,0건,5억3천,51,4억425,5건
경기도,화성시,동탄센트럴자이(A-10)(국평),https://new.land.naver.com/complexes/105414,2015.01.,559세대(10동),10억4천700,7억,0,8억9천,-14,18건,0건,5억,33,4억4천,5건
경기도,화성시,동탄역센트럴상록아파트(국평),https://new.land.naver.com/complexes/112842,2017.06.30.,"1,005세대(9동)",11억5천,9억2천500,0,8억8천700,-22,4건,2건,4억8천,48,4억8천,1건
경기도,화성시,더레이크시티부영3단지(국평),https://new.land.naver.com/complexes/113538,2018.11.29.,706세대(8동),12억5천,7억2천,8억6천,8억7천,-30,33건,24건,4억8천,34,4억3천,5건
경기도,화성시,동탄역시범호반써밋(국평),https://new.land.naver.com/complexes/105407,2015.02.12.,"1,002세대(13동)",11억4천,6억6천,8억5천500,8억7천,-23,53건,9건,5억2천,47,4억5천,9건
경기도,화성시,동탄역 시범우남퍼스트빌아파트(소형),https://new.land.naver.com/complexes/105405,2015.02.12.,"1,442세대(16동)",11억,5억2천,8억,8억7천,-20,18건,5건,4억5천,45,4억3천,5건
경기도,화성시,동탄역시범예미지아파트(국평),https://new.land.naver.com/complexes/107542,2015.01.28.,485세대(12동),10억,6억9천,8억5천300,8억6천,-14,30건,0건,5억1천,39,4억6천,3건
경기도,화성시,금호어울림레이크(국평),https://new.land.naver.com/complexes/112401,2018.06.21.,812세대(10동),9억5천,7억7천500,7억7천500,8억5천,-10,5건,0건,,,,
경기도,화성시,동탄레이크자연앤푸르지오(국평),https://new.land.naver.com/complexes/119469,2020.02.21.,704세대(8동),9억2천,6억8천500,0,8억5천,-7,34건,0건,5억,48,4억8천,3건
경기도,화성시,동탄역푸르지오(국평),https://new.land.naver.com/complexes/110140,2017.06.23.,832세대(10동),11억,5억9천700,7억9천600,8억5천,-22,23건,7건,4억3천,43,4억2천,2건
경기도,화성시,동탄 더샵 레이크에듀타운(국평),https://new.land.naver.com/complexes/115544,2019.03.01.,"1,538세대(16동)",12억1천700,6억9천,7억8천800,8억3천,-31,109건,86건,5억,38,3억8천,16건
경기도,화성시,동탄역신안인스빌리베라2차(국평),https://new.land.naver.com/complexes/108408,2016.10.18.,644세대(8동),9억5천,6억3천500,0,8억2천,-13,3건,0건,4억,44,4억,1건
경기도,화성시,더레이크시티부영4단지(국평),https://new.land.naver.com/complexes/114379,2019.05.17.,"1,080세대(12동)",11억9천,7억,8억2천,8억2천,-31,59건,49건,4억5천,41,3억9천,5건
경기도,화성시,동탄2하우스디더레이크(국평),https://new.land.naver.com/complexes/109078,2016.11.03.,"1,552세대(14동)",10억4천,6억8천,8억3천,8억1천,-22,19건,4건,4억5천,41,4억3천,2건
경기도,화성시,시범한빛마을동탄아이파크(국평),"https://new.land.naver.com/complexes?ms=37.207037,127.071143,16&e=RETAIL",2007.01.29.,748세대(8동),9억8천,5억9천500,7억8천500,8억,-18,14건,0건,4억6천,52,3억9천,7건
경기도,화성시,동탄역 반도유보라 아이비파크6.0(소형),https://new.land.naver.com/complexes/109932,2017.09.14.,532세대(6동),9억7천,6억3천,0,8억,-17,11건,0건,3억7천,43,3억7천,1건
경기도,화성시,동탄역센트럴푸르지오(국평),https://new.land.naver.com/complexes/106549,2015.06.12.,"1,348세대(11동)",9억4천500,6억2천,7억6천,7억9천,-16,12건,0건,4억5천,53,3억6천300,5건
경기도,화성시,더레이크시티부영2단지(국평),https://new.land.naver.com/complexes/114415,2018.11.,520세대(6동),10억1천500,5억8천,0,7억9천,-22,29건,5건,4억5천,45,4억,4건
경기도,화성시,동탄역 반도유보라 아이비파크5.0(소형),https://new.land.naver.com/complexes/109931,2017.09.14.,545세대(5동),9억6천800,5억9천900,7억4천500,7억9천,-18,7건,0건,3억5천,41,3억4천,6건
경기도,화성시,동탄역동원로얄듀크1차(국평),https://new.land.naver.com/complexes/115434,2018.07.16.,434세대(6동),10억,7억7천,7억7천,7억7천,-23,8건,2건,4억5천,49,3억5천,3건
경기도,화성시,동탄시범다은마을 월드메르디앙 반도유보라(국평),https://new.land.naver.com/complexes/22065,2007.05.22.,"1,473세대(18동)",9억8천,6억8천,7억4천,7억5천,-23,14건,7건,5억2천500,62,4억5천,7건
경기도,화성시,동탄역더샵센트럴시티2차(국평),https://new.land.naver.com/complexes/115424,2018.07.25.,745세대(10동),9억5천,5억6천,7억2천,7억5천,-21,14건,5건,4억,41,3억2천,5건
경기도,화성시,동탄역경남아너스빌(국평),https://new.land.naver.com/complexes/108407,2016.07.20.,344세대(4동),9억,5억9천800,0,7억5천,-16,29건,0건,4억5천,41,4억5천,2건
경기도,화성시,동탄역 호반 써밋(국평),https://new.land.naver.com/complexes/106551,2015.07.,922세대(9동),9억,6억,7억6천,7억5천,-16,17건,0건,4억3천,51,4억3천,1건
경기도,화성시,반도유보라아이비파크3(국평),https://new.land.naver.com/complexes/108370,2016.08.01.,"1,135세대(17동)",8억9천,6억5천,0,7억5천,-15,10건,0건,4억2천,49,3억5천,9건
경기도,화성시,반정아이파크캐슬4단지(국평),https://new.land.naver.com/complexes/137330,2022.12.29.,986세대(14동),6억5천,6억1천,0,7억5천,15,1건,0건,4억9천,65,4억5천,3건
경기도,화성시,한화 포레나 동탄호수(국평),https://new.land.naver.com/complexes/127192,2020.09.28.,800세대(8동),8억,6억2천,7억5천300,7억5천,-6,22건,0건,4억1천,43,3억5천,5건
경기도,화성시,힐스테이트동탄(국평),https://new.land.naver.com/complexes/115473,2019.02.,"1,479세대(16동)",9억6천500,5억8천,7억5천,7억4천,-23,74건,4건,4억5천,38,3억7천,11건
경기도,화성시,동탄역모아미래도(국평),https://new.land.naver.com/complexes/105415,2015.01.23.,460세대(5동),8억8천,6억,7억3천300,7억3천,-17,25건,0건,4억5천,50,4억2천,3건
경기도,화성시,더레이크시티부영1단지(국평),https://new.land.naver.com/complexes/114414,2018.11.28.,641세대(7동),8억4천800,5억9천500,0,7억3천,-13,20건,0건,4억2천,47,4억,5건
경기도,화성시,더레이크시티부영5단지(국평),https://new.land.naver.com/complexes/114416,2018.12.12.,868세대(11동),10억1천,5억6천800,7억,7억1천,-29,62건,47건,4억3천,37,3억6천,8건
경기도,화성시,동탄호수자이파밀리에(국평),https://new.land.naver.com/complexes/112414,2018.03.12.,"1,067세대(11동)",8억8천,6억,7억,7억,-20,25건,1건,3억9천600,29,3억9천,2건
경기도,화성시,금호어울림레이크2차(국평),https://new.land.naver.com/complexes/114664,2019.03.15.,681세대(9동),8억9천800,5억7천,6억4천700,6억8천,-24,47건,15건,4억5천,47,3억9천,5건
경기도,화성시,시범한빛마을동탄아이파크(소형),"https://new.land.naver.com/complexes?ms=37.207037,127.071143,16&e=RETAIL",2007.01.29.,748세대(8동),8억3천,0,0,6억8천,-18,5건,0건,4억,56,3억5천,3건
경기도,화성시,병점역아이파크캐슬(국평),https://new.land.naver.com/complexes/124735,2021.03.30.,"2,666세대(27동)",7억5천500,5억4천,6억3천,6억7천,-11,38건,0건,4억5천,45,3억,9건
경기도,화성시,더레이크시티부영4단지(소형),https://new.land.naver.com/complexes/114379,2019.05.17.,"1,080세대(12동)",8억2천500,0,0,6억7천,-18,9건,0건,,,,
경기도,화성시,시범한빛마을한화꿈에그린(국평),"https://new.land.naver.com/complexes?ms=37.207037,127.071143,16&e=RETAIL",2007.03.27.,534세대(6동),7억3천500,5억3천,6억8천,6억6천,-10,18건,0건,4억5천,56,3억9천,11건
경기도,화성시,동탄역신안인스빌리베라1차(국평),,2015.10.19.,913세대(13동),8억8천,5억5천,6억5천500,6억6천,-25,22건,7건,5억,59,4억2천,8건
경기도,화성시,시범다은마을삼성래미안(국평),"https://new.land.naver.com/complexes?ms=37.201173,127.064478,16&e=RETAIL",2007.02.05.,514세대(7동),8억5천500,5억6천,6억5천,6억5천,-23,19건,3건,,,,
경기도,화성시,동탄역대원칸타빌포레지움(국평),https://new.land.naver.com/complexes/106553,2015.08.30.,714세대(8동),8억1천300,5억3천,6억3천,6억5천,-20,20건,2건,4억,50,3억8천,3건
경기도,화성시,한신더휴(국평),https://new.land.naver.com/complexes/117278,2018.08.,930세대(11동),8억900,4억5천,6억3천,6억5천,-19,37건,0건,4억500,48,3억5천,3건
경기도,화성시,동탄 파크 이지더원(국평),https://new.land.naver.com/complexes/106548,2015.02.05.,642세대(12동),8억800,5억4천900,0,6억5천,-19,24건,0건,4억3천,57,4억,3건
경기도,화성시,동탄역센트럴상록아파트(소형),https://new.land.naver.com/complexes/112842,2017.06.30.,"1,005세대(9동)",8억9천800,5억6천,6억8천,6억5천,-27,36건,16건,4억1천,53,3억5천,5건
경기도,화성시,e편한세상반월나노시티역(국평),https://new.land.naver.com/complexes/109360,2017.02.23.,"1,387세대(12동)",9억,5억3천,6억3천500,6억4천,-28,39건,15건,5억5천,56,3억7천,12건
경기도,화성시,LH동탄호수하우스디(국평),https://new.land.naver.com/complexes/127086,2021.11.,516세대(7동),6억6천,5억,6억2천500,6억4천,-3,14건,0건,,,,
경기도,화성시,시범다은마을포스코더샵(국평),"https://new.land.naver.com/complexes?ms=37.201173,127.064478,16&e=RETAIL",2007.01.26.,514세대(8동),7억9천500,5억5천200,0,6억4천,-19,16건,0건,3억,23,3억,1건
경기도,화성시,동탄시범다은마을 메타역 롯데캐슬(국평),https://new.land.naver.com/complexes/19206,2007.01.25.,429세대(6동),8억1천800,5억,6억2천,6억3천,-22,13건,4건,4억1천,55,3억6천,3건
경기도,화성시,더레이크시티부영6단지(국평),https://new.land.naver.com/complexes/114417,2018.11.28.,818세대(10동),8억3천500,5억,6억5천,6억2천,-25,26건,10건,4억3천,51,3억5천,4건
경기도,화성시,시범한빛마을금호어울림(국평),"https://new.land.naver.com/complexes?ms=37.207037,127.071143,16&e=RETAIL",2007.02.23.,548세대(5동),8억3천,5억4천,6억5천,6억2천,-25,10건,2건,3억8천,52,3억7천,4건
경기도,화성시,KCC스위첸아파트(국평),https://new.land.naver.com/complexes/105416,2015.02.,640세대(7동),8억3천,4억9천,6억3천,6억2천,-25,39건,8건,4억4천,52,4억,4건
경기도,화성시,동탄역에일린의뜰(국평),https://new.land.naver.com/complexes/109947,2016.12.09.,489세대(9동),8억3천,4억5천,6억3천700,6억1천,-26,18건,7건,3억9천,53,2억7천,7건
경기도,화성시,푸르지오(국평),https://new.land.naver.com/complexes/106549,2008.10.08.,978세대(9동),7억8천,5억4천800,5억9천,6억1천,-21,24건,2건,4억,47,4억,1건
경기도,화성시,반정아이파크캐슬4단지(소형),https://new.land.naver.com/complexes/137330,2022.12.29.,986세대(14동),4억8천,4억8천,0,6억,25,1건,0건,4억,67,4억,1건
경기도,화성시,청계숲사랑으로부영아파트(국평),https://new.land.naver.com/complexes/110838,2017.02.28.,718세대(13동),7억5천,4억8천900,5억7천700,6억,-20,57건,2건,3억8천,51,3억7천,2건
경기도,화성시,에스케이뷰파크(국평),https://new.land.naver.com/complexes/105746,2015.02.17.,"1,967세대(25동)",9억1천,4억9천500,5억8천,6억,-34,54건,45건,4억,43,3억4천,9건
경기도,화성시,우미린제일풍경채(국평),https://new.land.naver.com/complexes/23776,2008.09.26.,"1,316세대(15동)",6억9천300,4억4천,0,6억,-13,3건,0건,4억6천,75,3억7천,4건
경기도,화성시,동탄2하우스디더레이크(소형),https://new.land.naver.com/complexes/109078,2016.11.03.,"1,552세대(14동)",8억9천,4억5천,6억,6억,-32,75건,62건,3억8천,40,2억7천,7건
경기도,화성시,시범다은마을우남퍼스트빌(국평),"https://new.land.naver.com/complexes?ms=37.201173,127.064478,16&e=RETAIL",2007.03.07.,610세대(8동),7억5천500,5억1천900,6억2천,5억9천500,-21,13건,1건,4억2천,58,3억8천,3건
경기도,화성시,동탄역포레너스(국평),https://new.land.naver.com/complexes/110837,2017.03.06.,"1,316세대(18동)",7억9천500,4억5천,5억8천500,5억9천500,-25,101건,38건,4억5천,56,3억1천,14건
경기도,화성시,이편한세상동탄(국평),,2018.01.,"1,526세대(19동)",7억2천,4억8천,5억8천600,5억9천,-18,59건,0건,3억7천,43,3억3천,2건
경기도,화성시,시범한빛마을삼부르네상스(국평),"https://new.land.naver.com/complexes?ms=37.207037,127.071143,16&e=RETAIL",2007.02.23.,732세대(10동),8억9천,4억5천,5억9천500,5억9천,-33,31건,27건,4억3천,53,3억5천,11건
